,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
12253,792381,Superdrug Performance Permanent Hair Dye Rich Brown 6.77,,https://www.superdrug.com/hair/hair-colourants/permanent-hair-dye/superdrug-performance-permanent-hair-dye-rich-brown-677/p/792381,Superdrug,2 for 8 on selected superdrug hair colourants,https://www.superdrug.com/a/87650/2-for-8-on-selected-superdrug-hair-colourants,3 for 11 on selected superdrug hair colourants,https://www.superdrug.com/a/87652/3-for-11-on-selected-superdrug-hair-colourants,,,,,,
12254,508850,Superdrug Cucumber Cooling Clay Face Mask,£0.99,https://www.superdrug.com/skin/face-skin-care/face-masks/clay-face-masks/superdrug-cucumber-cooling-clay-face-mask/p/508850,Superdrug,3 for 2,https://www.superdrug.com/a/87809/3-for-2,free vitamin e sheet mask when you spend 15 on any other selected skincare,https://www.superdrug.com/a/87975/free-vitamin-e-sheet-mask-when-you-spend-15-on-any-other-selected-skincare,,,,,,
12255,426656,Superdrug Mucus Cough Syrup 200ml,£4.49,https://www.superdrug.com/health/cough-cold-flu/cough-medicine/superdrug-mucus-cough-syrup-200ml/p/426656,Superdrug,,,,,,,,,,
12256,120405,Superdrug Adult Vapour Rub 50g,£1.99,https://www.superdrug.com/health/cough-cold-flu/cold-remedies/oils-chest-rubs/superdrug-adult-vapour-rub-50g/p/120405,Superdrug,,,,,,,,,,
12257,810109,Superdrug Kids Chewable Multivitamins Raspberry Flavour 30s,£3.99,https://www.superdrug.com/health/vitamins-supplements/childrens-vitamins/superdrug-kids-chewable-multivitamins-raspberry-flavour-30s/p/810109,Superdrug,3 for 2 mix and match,https://www.superdrug.com/a/87600/3-for-2-mix-and-match,,,,,,,,
12258,806006,Superdrug Hair Wrap Mask Aloe,£2.99,https://www.superdrug.com/hair/hair-treatments/hair-masks/superdrug-hair-wrap-mask-aloe/p/806006,Superdrug,3 for 2,https://www.superdrug.com/a/87809/3-for-2,,,,,,,,
12259,810696,Superdrug Teen Multivitamin Gummies 30s,£4.99,https://www.superdrug.com/health/vitamins-supplements/childrens-vitamins/superdrug-teen-multivitamin-gummies-30s/p/810696,Superdrug,3 for 2 mix and match,https://www.superdrug.com/a/87600/3-for-2-mix-and-match,,,,,,,,
12260,739377,Superdrug Fabric Strapping 2.5cm x 5m,£4.99,https://www.superdrug.com/health/first-aid/plasters-bandages/superdrug-fabric-strapping-25cm-x-5m/p/739377,Superdrug,buy 1 get 2nd 1 2 price on selected sd first aid on selected superdrug first aid,https://www.superdrug.com/a/87251/buy-1-get-2nd-1-2-price-on-selected-sd-first-aid-on-selected-superdrug-first-aid,,,,,,,,
12261,508301,Superdrug Super Plus Applicator Tampon X12,£1.09,https://www.superdrug.com/toiletries/menstrual-care/tampons/superdrug-super-plus-applicator-tampon-x12/p/508301,Superdrug,2 for 2 on selected superdrug tampons and sanitary bags,https://www.superdrug.com/a/87225/2-for-2-on-selected-superdrug-tampons-and-sanitary-bags,,,,,,,,
12262,754055,Superdrug Extra Volume Fashion False Eyelashes 401,£1.00,https://www.superdrug.com/make-up/eye-makeup/false-eyelashes/superdrug-extra-volume-fashion-false-eyelashes-401/p/754055,Superdrug,,,,,,,,,,
12263,762721,Superdrug Hair Dye Bowl,£3.19,https://www.superdrug.com/hair/hair-accessories/hair-styling-accessories/superdrug-hair-dye-bowl/p/762721,Superdrug,buy 1 get 2nd 1 2 price,https://www.superdrug.com/a/87621/buy-1-get-2nd-1-2-price,,,,,,,,
12264,800221,Superdrug Omega 3 Fish Oil 1000mg High Strength 30 Capsules,£4.99,https://www.superdrug.com/health/vitamins-supplements/omega-3/superdrug-omega-3-fish-oil-1000mg-high-strength-30-capsules/p/800221,Superdrug,3 for 2 mix and match,https://www.superdrug.com/a/87600/3-for-2-mix-and-match,,,,,,,,
12265,804822,Superdrug Peach Lip Balm,£1.99,https://www.superdrug.com/skin/face-skin-care/lip-care/lip-balms/superdrug-peach-lip-balm/p/804822,Superdrug,buy 1 get 2nd 1 2 price on selected sd,https://www.superdrug.com/a/87703/buy-1-get-2nd-1-2-price-on-selected-sd,free vitamin e sheet mask when you spend 15 on any other selected skincare,https://www.superdrug.com/a/87975/free-vitamin-e-sheet-mask-when-you-spend-15-on-any-other-selected-skincare,,,,,,
12266,779385,Superdrug 4 Spiral Clear Elastics,£3.99,https://www.superdrug.com/hair/hair-accessories/scrunchies-elastics/superdrug-4-spiral-clear-elastics/p/779385,Superdrug,buy 1 get 2nd 1 2 price,https://www.superdrug.com/a/87621/buy-1-get-2nd-1-2-price,,,,,,,,
12267,734740,Superdrug 5 Pack 15 Denier Lycra Tights - Natural S/M,£4.99,https://www.superdrug.com/accessories-and-lifestyle/tights/body-shaper-tights/superdrug-5-pack-15-denier-lycra-tights-natural-s/m/p/734740,Superdrug,buy 1 get 2nd 1 2 price,https://www.superdrug.com/a/87621/buy-1-get-2nd-1-2-price,,,,,,,,
12268,273708,Superdrug Non-Adherent Wound Pad Large 8.5cm x 6cm X 5,£2.49,https://www.superdrug.com/health/first-aid/cut-and-wound-dressing/superdrug-non-adherent-wound-pad-large-85cm-x-6cm-x-5/p/273708,Superdrug,,,,,,,,,,
12269,117773,Superdrug Max Strength Lemon Flavour Cold & Flu Sachets X 10,£2.99,https://www.superdrug.com/health/cough-cold-flu/cold-and-flu-sachets/superdrug-max-strength-lemon-flavour-cold-flu-sachets-x-10/p/117773,Superdrug,,,,,,,,,,
12270,886968,Superdrug Fast Relief Mouth Ulcer Gel 10ml,£4.99,https://www.superdrug.com/health/mouth-throat-and-ear/oral-health/mouth-ulcer-treatments/superdrug-fast-relief-mouth-ulcer-gel-10ml/p/886968,Superdrug,buy 1 get 2nd 1 2 price on selected superdrug medicated skincare,https://www.superdrug.com/a/87312/buy-1-get-2nd-1-2-price-on-selected-superdrug-medicated-skincare,,,,,,,,
12271,785372,Superdrug Concealer Brush,£2.49,https://www.superdrug.com/make-up/makeup-tools/make-up-brushes/-concealer-brush/superdrug-concealer-brush/p/785372,Superdrug,buy 1 get 2nd 1 2 price,https://www.superdrug.com/a/87621/buy-1-get-2nd-1-2-price,,,,,,,,
12272,563226,Superdrug Medicated Corn Plaster x 5,£1.69,https://www.superdrug.com/electricals/kitchen-appliances/food-mixer/superdrug-medicated-corn-plaster-x-5/p/563226,Superdrug,2 for 3 on selected superdrug footcare,https://www.superdrug.com/a/87311/2-for-3-on-selected-superdrug-footcare,,,,,,,,
12273,592260,Superdrug Dry Tickly Cough Syrup 200ml,£4.49,https://www.superdrug.com/health/cough-cold-flu/cough-medicine/superdrug-dry-tickly-cough-syrup-200ml/p/592260,Superdrug,,,,,,,,,,
12274,769164,Superdrug Chewable Strawberry Vegetarian Vitamin D X 30,£4.49,https://www.superdrug.com/health/vitamins-supplements/vitamin-d/superdrug-chewable-strawberry-vegetarian-vitamin-d-x-30/p/769164,Superdrug,3 for 2 mix and match,https://www.superdrug.com/a/87600/3-for-2-mix-and-match,,,,,,,,
12275,809690,Superdrug Lash 3/4 Length Edition 8,£2.49,https://www.superdrug.com/make-up/eye-makeup/false-eyelashes/strip-eyelashes/superdrug-lash-3/4-length-edition-8/p/809690,Superdrug,save up to 3 on selected superdrug false lashes,https://www.superdrug.com/a/87335/save-up-to-3-on-selected-superdrug-false-lashes,,,,,,,,
12276,786238,Superdrug Everyday Gel insoles Women,£9.99,https://www.superdrug.com/health/foot-care/shoe-gels-and-heel-shields/superdrug-everyday-gel-insoles-women/p/786238,Superdrug,buy 1 get 2nd 1 2 price on selected superdrug footcare,https://www.superdrug.com/a/87305/buy-1-get-2nd-1-2-price-on-selected-superdrug-footcare,,,,,,,,
12277,739529,Superdrug Sugar & Spice Self-Heating Face Mask 10ml,£0.99,https://www.superdrug.com/skin/face-skin-care/face-masks/superdrug-sugar-spice-self-heating-face-mask-10ml/p/739529,Superdrug,3 for 2,https://www.superdrug.com/a/87809/3-for-2,free vitamin e sheet mask when you spend 15 on any other selected skincare,https://www.superdrug.com/a/87975/free-vitamin-e-sheet-mask-when-you-spend-15-on-any-other-selected-skincare,,,,,,
12278,750054,Superdrug Tropical Cocktail Peel Off Face Mask 10ml,£0.99,https://www.superdrug.com/skin/face-skin-care/face-masks/superdrug-tropical-cocktail-peel-off-face-mask-10ml/p/750054,Superdrug,3 for 2,https://www.superdrug.com/a/87809/3-for-2,free vitamin e sheet mask when you spend 15 on any other selected skincare,https://www.superdrug.com/a/87975/free-vitamin-e-sheet-mask-when-you-spend-15-on-any-other-selected-skincare,,,,,,
12279,792537,Superdrug Dry Shampoo Coconut 150ml,£2.25,https://www.superdrug.com/hair/shampoo/dry-shampoo/superdrug-dry-shampoo-coconut-150ml/p/792537,Superdrug,2 for 4 on selected superdrug dry shampoo,https://www.superdrug.com/a/87287/2-for-4-on-selected-superdrug-dry-shampoo,3 for 5 on selected superdrug dry shampoo,https://www.superdrug.com/a/87283/3-for-5-on-selected-superdrug-dry-shampoo,,,,,,
12280,313639,Superdrug Baby Nail Clippers & Scissors Set,£2.49,https://www.superdrug.com/baby/bath-time/bath-time-accessories/superdrug-baby-nail-clippers-scissors-set/p/313639,Superdrug,buy 1 get 2nd 1 2 price on selected superdrug own brand,https://www.superdrug.com/a/78948/buy-1-get-2nd-1-2-price-on-selected-superdrug-own-brand,,,,,,,,
12281,809565,Superdrug Grey Fleece Throw 130cm x 160cm,£4.99,https://www.superdrug.com/accessories-and-lifestyle/winter-accessories/superdrug-grey-fleece-throw-130cm-x-160cm/p/809565,Superdrug,buy 1 get 2nd 1 2 price on selected superdrug own brand,https://www.superdrug.com/a/78948/buy-1-get-2nd-1-2-price-on-selected-superdrug-own-brand,,,,,,,,
12282,786243,Superdrug Gel Insoles for Open Shoes,£7.99,https://www.superdrug.com/health/foot-care/shoe-gels-and-heel-shields/superdrug-gel-insoles-for-open-shoes/p/786243,Superdrug,buy 1 get 2nd 1 2 price on selected superdrug footcare,https://www.superdrug.com/a/87305/buy-1-get-2nd-1-2-price-on-selected-superdrug-footcare,,,,,,,,
12283,787640,Studio Pvc Organizer Stitching Light Pink,£5.99,https://www.superdrug.com/make-up/make-up-accessories/make-up-bags-cases/studio-pvc-organizer-stitching-light-pink/p/787640,Superdrug,buy 1 get 2nd 1 2 price,https://www.superdrug.com/a/87621/buy-1-get-2nd-1-2-price,,,,,,,,
12284,739877,Superdrug Skin Rescue Coconut Creamy Delight Face Mask 15ml,£0.99,https://www.superdrug.com/skin/face-skin-care/face-masks/superdrug-skin-rescue-coconut-creamy-delight-face-mask-15ml/p/739877,Superdrug,3 for 2,https://www.superdrug.com/a/87809/3-for-2,free vitamin e sheet mask when you spend 15 on any other selected skincare,https://www.superdrug.com/a/87975/free-vitamin-e-sheet-mask-when-you-spend-15-on-any-other-selected-skincare,,,,,,
12285,765051,Superdrug Zinc Oxide Sport Tape 5cm x 5m,£2.99,https://www.superdrug.com/health/first-aid/plasters-bandages/superdrug-zinc-oxide-sport-tape-5cm-x-5m/p/765051,Superdrug,buy 1 get 2nd 1 2 price on selected sd first aid on selected superdrug first aid,https://www.superdrug.com/a/87251/buy-1-get-2nd-1-2-price-on-selected-sd-first-aid-on-selected-superdrug-first-aid,,,,,,,,
12286,536200,Superdrug Clear Plastic Plasters X 40,£1.99,https://www.superdrug.com/health/first-aid/plasters-bandages/superdrug-clear-plastic-plasters-x-40/p/536200,Superdrug,,,,,,,,,,
12287,505951,Superdrug Deofresh Insoles 1 Pair,£2.39,https://www.superdrug.com/health/foot-care/foot-odour/superdrug-deofresh-insoles-1-pair/p/505951,Superdrug,buy 1 get 2nd 1 2 price on selected superdrug footcare,https://www.superdrug.com/a/87305/buy-1-get-2nd-1-2-price-on-selected-superdrug-footcare,,,,,,,,
12288,633101,Superdrug Blackcurrant Glycerine Throat Sweets 45g,£1.49,https://www.superdrug.com/health/cough-cold-flu/sore-throat-lozenges/superdrug-blackcurrant-glycerine-throat-sweets-45g/p/633101,Superdrug,,,,,,,,,,
12289,763956,Superdrug Tea Tree Face Wash 50ml,£2.00,https://www.superdrug.com/skin/face-skin-care/cleansers/cleansing-gels/superdrug-tea-tree-face-wash-50ml/p/763956,Superdrug,3 for 2 t t,https://www.superdrug.com/a/78658/3-for-2-t-t,,,,,,,,
12290,803021,Superdrug Fantasy Fluffy Waist Bag,£4.99,https://www.superdrug.com/make-up/make-up-accessories/make-up-bags-cases/superdrug-fantasy-fluffy-waist-bag/p/803021,Superdrug,buy 1 get 2nd 1 2 price on selected superdrug own brand,https://www.superdrug.com/a/78948/buy-1-get-2nd-1-2-price-on-selected-superdrug-own-brand,,,,,,,,
12291,804897,Superdrug Layering Lab Exotic Anti-Perspirant 250ml,£2.99,https://www.superdrug.com/toiletries/deodorants/womens-deodorant/womens-aerosol-deodorants/superdrug-layering-lab-exotic-anti-perspirant-250ml/p/804897,Superdrug,,,,,,,,,,
12292,802423,Superdrug Essentials soak off nail clips,£3.49,https://www.superdrug.com/make-up/nails/manicure-pedicure-tools/gel-nail-remover/superdrug-essentials-soak-off-nail-clips/p/802423,Superdrug,buy 1 get 2nd 1 2 price,https://www.superdrug.com/a/87621/buy-1-get-2nd-1-2-price,,,,,,,,
12293,769009,Superdrug Calcium with Vitamin D Tablets X 60,£3.49,https://www.superdrug.com/health/vitamins-supplements/vitamin-d/superdrug-calcium-with-vitamin-d-tablets-x-60/p/769009,Superdrug,3 for 2 mix and match,https://www.superdrug.com/a/87600/3-for-2-mix-and-match,,,,,,,,
12294,419752,Superdrug Mens Grooming Kit,£4.99,https://www.superdrug.com/toiletries/washing-bathing/mens-accessories/superdrug-mens-grooming-kit/p/419752,Superdrug,buy 1 get 2nd 1 2 price on selected superdrug mens accessories,https://www.superdrug.com/a/87632/buy-1-get-2nd-1-2-price-on-selected-superdrug-mens-accessories,,,,,,,,
12295,810114,Superdrug Kids Chewable Multivitamins Banana Flavour 30s,£3.99,https://www.superdrug.com/health/vitamins-supplements/childrens-vitamins/superdrug-kids-chewable-multivitamins-banana-flavour-30s/p/810114,Superdrug,3 for 2 mix and match,https://www.superdrug.com/a/87600/3-for-2-mix-and-match,,,,,,,,
12296,789302,Cod Liver Oil with Multivitamins 90,£5.99,https://www.superdrug.com/health/vitamins-supplements/cod-liver-oil/cod-liver-oil-with-multivitamins-90/p/789302,Superdrug,3 for 2 mix and match,https://www.superdrug.com/a/87600/3-for-2-mix-and-match,,,,,,,,
12297,803660,Superdrug Setting Lotion Normal 150ml,£2.99,https://www.superdrug.com/hair/hair-styling/lotions-styling-oils/superdrug-setting-lotion-normal-150ml/p/803660,Superdrug,buy 1 get 2nd 1 2 price on selected superdrug setting lotion,https://www.superdrug.com/a/87267/buy-1-get-2nd-1-2-price-on-selected-superdrug-setting-lotion,,,,,,,,
12298,762524,Superdrug Bobby Pins 40 Brown,£1.99,https://www.superdrug.com/hair/hair-accessories/clips-claws-grips/superdrug-bobby-pins-40-brown/p/762524,Superdrug,buy 1 get 2nd 1 2 price,https://www.superdrug.com/a/87621/buy-1-get-2nd-1-2-price,,,,,,,,
12299,734703,Superdrug 5 Pack 15 Denier Lycra Tights - Black S/M,£4.99,https://www.superdrug.com/accessories-and-lifestyle/tights/body-shaper-tights/superdrug-5-pack-15-denier-lycra-tights-black-s/m/p/734703,Superdrug,buy 1 get 2nd 1 2 price,https://www.superdrug.com/a/87621/buy-1-get-2nd-1-2-price,,,,,,,,
12300,787631,Studio 2 Tone Sequin Rainbow Wash Bag,£9.99,https://www.superdrug.com/toiletries/bathing-accessories/wash-bags/studio-2-tone-sequin-rainbow-wash-bag/p/787631,Superdrug,buy 1 get 2nd 1 2 price,https://www.superdrug.com/a/87621/buy-1-get-2nd-1-2-price,,,,,,,,
12301,762515,Superdrug Gloss Hair Grips Blonde x 30,£1.49,https://www.superdrug.com/hair/hair-accessories/clips-claws-grips/superdrug-gloss-hair-grips-blonde-x-30/p/762515,Superdrug,buy 1 get 2nd 1 2 price,https://www.superdrug.com/a/87621/buy-1-get-2nd-1-2-price,,,,,,,,
12302,789307,Cod Liver Oil with Evening Primrose Oil 60,£5.99,https://www.superdrug.com/health/vitamins-supplements/cod-liver-oil/cod-liver-oil-with-evening-primrose-oil-60/p/789307,Superdrug,3 for 2 mix and match,https://www.superdrug.com/a/87600/3-for-2-mix-and-match,,,,,,,,
12303,798997,Superdrug 80 Make Up Tools,£7.99,https://www.superdrug.com/make-up/makeup-tools/make-up-brush-sets/superdrug-80-make-up-tools/p/798997,Superdrug,buy 1 get 2nd 1 2 price,https://www.superdrug.com/a/87621/buy-1-get-2nd-1-2-price,,,,,,,,
12304,810769,Superdrug Lash Applicator,£3.99,https://www.superdrug.com/make-up/eye-makeup/false-eyelashes/strip-eyelashes/superdrug-lash-applicator/p/810769,Superdrug,,,,,,,,,,
12305,763084,Superdrug Bobbled Pintail Comb,£1.99,https://www.superdrug.com/hair/hair-brushes-combs/hair-combs/superdrug-bobbled-pintail-comb/p/763084,Superdrug,buy 1 get 2nd 1 2 price,https://www.superdrug.com/a/87621/buy-1-get-2nd-1-2-price,,,,,,,,
12306,793964,Superdrug Indigestion Relief Esomeprazole Capsule 7's,£5.99,https://www.superdrug.com/health/heartburn-indigestion/heartburn-indigestion-tablets/superdrug-indigestion-relief-esomeprazole-capsule-7s/p/793964,Superdrug,,,,,,,,,,
12307,762523,Superdrug Bobby Pins 40 Blonde,£1.99,https://www.superdrug.com/hair/hair-accessories/clips-claws-grips/superdrug-bobby-pins-40-blonde/p/762523,Superdrug,buy 1 get 2nd 1 2 price,https://www.superdrug.com/a/87621/buy-1-get-2nd-1-2-price,,,,,,,,
12308,656600,Superdrug Contact Lens Solution Flight Pack 100ml,£4.29,https://www.superdrug.com/health/eye-care/contact-lens-solution/superdrug-contact-lens-solution-flight-pack-100ml/p/656600,Superdrug,,,,,,,,,,
12309,772261,Superdrug Kinesiology Tape 5cm x 5m Stretched Blue,£9.99,https://www.superdrug.com/health/first-aid/plasters-bandages/superdrug-kinesiology-tape-5cm-x-5m-stretched-blue/p/772261,Superdrug,buy 1 get 2nd 1 2 price on selected sd first aid on selected superdrug first aid,https://www.superdrug.com/a/87251/buy-1-get-2nd-1-2-price-on-selected-sd-first-aid-on-selected-superdrug-first-aid,,,,,,,,
12310,767205,Superdrug Vitamin C High Strength 1000mg Chewable Tablets 60,£6.99,https://www.superdrug.com/health/vitamins-supplements/vitamin-c/superdrug-vitamin-c-high-strength-1000mg-chewable-tablets-60/p/767205,Superdrug,3 for 2 mix and match,https://www.superdrug.com/a/87600/3-for-2-mix-and-match,,,,,,,,
12311,505935,Superdrug Verruca & Wart Spray 50ml,£7.99,https://www.superdrug.com/health/foot-care/verruca-and-wart-treatment/superdrug-verruca-wart-spray-50ml/p/505935,Superdrug,save up to 5 on selected superdrug footcare,https://www.superdrug.com/a/87913/save-up-to-5-on-selected-superdrug-footcare,,,,,,,,
12312,796462,Superdrug Senna 7.5mg Tablets x 20,£2.49,https://www.superdrug.com/health/stomach-bowel/laxatives/superdrug-senna-75mg-tablets-x-20/p/796462,Superdrug,,,,,,,,,,
12313,739379,Superdrug Neoprene Ankle Support Medium,£8.99,https://www.superdrug.com/health/first-aid/injury-and-joint-support/superdrug-neoprene-ankle-support-medium/p/739379,Superdrug,buy 1 get 2nd 1 2 price on selected sd first aid on selected superdrug first aid,https://www.superdrug.com/a/87251/buy-1-get-2nd-1-2-price-on-selected-sd-first-aid-on-selected-superdrug-first-aid,,,,,,,,
12314,800323,Superdrug Colour Fix Hair Mascara Brown 13ml,£4.99,https://www.superdrug.com/hair/hair-colourants/root-touch-up/superdrug-colour-fix-hair-mascara-brown-13ml/p/800323,Superdrug,2 for 7 on selected superdrug hair colourants,https://www.superdrug.com/a/87649/2-for-7-on-selected-superdrug-hair-colourants,3 for 10 on selected superdrug hair colourants,https://www.superdrug.com/a/87647/3-for-10-on-selected-superdrug-hair-colourants,,,,,,
12315,809689,Superdrug Lash & Glue-Wispy Edition 18,£2.49,https://www.superdrug.com/make-up/eye-makeup/false-eyelashes/strip-eyelashes/superdrug-lash-glue-wispy-edition-18/p/809689,Superdrug,save up to 3 on selected superdrug false lashes,https://www.superdrug.com/a/87335/save-up-to-3-on-selected-superdrug-false-lashes,,,,,,,,
12316,721170,Superdrug Full Length Orthotic Insole Small (Size 3 to 5),£11.99,https://www.superdrug.com/health/foot-care/insoles/superdrug-full-length-orthotic-insole-small-size-3-to-5-/p/721170,Superdrug,buy 1 get 2nd 1 2 price on selected superdrug footcare,https://www.superdrug.com/a/87305/buy-1-get-2nd-1-2-price-on-selected-superdrug-footcare,,,,,,,,
12317,796180,Superdrug Almond and Honey Hand Cream 65ml,£1.98,https://www.superdrug.com/skin/hand-care/hand-cream/superdrug-almond-and-honey-hand-cream-65ml/p/796180,Superdrug,better than 1 2 price on selected superdrug skin lotion,https://www.superdrug.com/a/87398/better-than-1-2-price-on-selected-superdrug-skin-lotion,free vitamin e sheet mask when you spend 15 on any other selected skincare,https://www.superdrug.com/a/87975/free-vitamin-e-sheet-mask-when-you-spend-15-on-any-other-selected-skincare,,,,,,
12318,795019,Superdrug Male 3 Blade Disposable Razors x4,£2.79,https://www.superdrug.com/mens/shaving/mens-disposable-razors/superdrug-male-3-blade-disposable-razors-x4/p/795019,Superdrug,buy 1 get 2nd 1 2 price on selected superdrug mens shaving,https://www.superdrug.com/a/87228/buy-1-get-2nd-1-2-price-on-selected-superdrug-mens-shaving,,,,,,,,
12319,734744,Superdrug 5 Pack 15 Denier Knee Highs Lycra Tights - Natural,£3.99,https://www.superdrug.com/accessories-and-lifestyle/tights/knee-ankle-high-tights/superdrug-5-pack-15-denier-knee-highs-lycra-tights-natural/p/734744,Superdrug,buy 1 get 2nd 1 2 price,https://www.superdrug.com/a/87621/buy-1-get-2nd-1-2-price,,,,,,,,
12320,785427,Superdrug Eyebrow Shaping Kit,£4.49,https://www.superdrug.com/make-up/eye-makeup/eyebrows/eyebrow-brush/superdrug-eyebrow-shaping-kit/p/785427,Superdrug,buy 1 get 2nd 1 2 price,https://www.superdrug.com/a/87621/buy-1-get-2nd-1-2-price,,,,,,,,
12321,290513,Superdrug Max Strength Cold & Flu Capsules X 16,£2.99,https://www.superdrug.com/health/cough-cold-flu/cold-remedies/cold-and-flu-tablets/superdrug-max-strength-cold-flu-capsules-x-16/p/290513,Superdrug,,,,,,,,,,
12322,744860,Superdrug Dead Sea Purifying Clay Face Mask 10ml,£0.99,https://www.superdrug.com/skin/face-skin-care/face-masks/clay-face-masks/superdrug-dead-sea-purifying-clay-face-mask-10ml/p/744860,Superdrug,3 for 2,https://www.superdrug.com/a/87809/3-for-2,free vitamin e sheet mask when you spend 15 on any other selected skincare,https://www.superdrug.com/a/87975/free-vitamin-e-sheet-mask-when-you-spend-15-on-any-other-selected-skincare,,,,,,
12323,734682,Superdrug 3 Pack 40 Denier Opaque Tights - Black XL,£5.99,https://www.superdrug.com/accessories-and-lifestyle/tights/body-shaper-tights/superdrug-3-pack-40-denier-opaque-tights-black-xl/p/734682,Superdrug,buy 1 get 2nd 1 2 price,https://www.superdrug.com/a/87621/buy-1-get-2nd-1-2-price,,,,,,,,
12324,753975,Superdrug False Eyelashes Natural Edition 21,£2.49,https://www.superdrug.com/make-up/eye-makeup/false-eyelashes/strip-eyelashes/superdrug-false-eyelashes-natural-edition-21/p/753975,Superdrug,save up to 3 on selected superdrug false lashes,https://www.superdrug.com/a/87335/save-up-to-3-on-selected-superdrug-false-lashes,,,,,,,,
12325,792292,Superdrug Premium Sterling Silver Stud Trio,£9.99,https://www.superdrug.com/jewellery/earrings/superdrug-premium-sterling-silver-stud-trio/p/792292,Superdrug,,,,,,,,,,
12326,533005,Superdrug Performance Root Cover up Light Brown 6.0,,https://www.superdrug.com/hair/hair-colourants/root-touch-up/superdrug-performance-root-cover-up-light-brown-60/p/533005,Superdrug,2 for 8 on selected superdrug hair colourants,https://www.superdrug.com/a/87650/2-for-8-on-selected-superdrug-hair-colourants,3 for 11 on selected superdrug hair colourants,https://www.superdrug.com/a/87653/3-for-11-on-selected-superdrug-hair-colourants,,,,,,
12327,780958,Superdrug Tubular Bandage Size F,£2.99,https://www.superdrug.com/health/first-aid/plasters-bandages/superdrug-tubular-bandage-size-f/p/780958,Superdrug,,,,,,,,,,
12328,325650,Superdrug Elasticated Ankle Joint Support Medium,£6.99,https://www.superdrug.com/health/first-aid/injury-and-joint-support/superdrug-elasticated-ankle-joint-support-medium/p/325650,Superdrug,3 for 2 on selected sd first aid on selected superdrug first aid,https://www.superdrug.com/a/87249/3-for-2-on-selected-sd-first-aid-on-selected-superdrug-first-aid,,,,,,,,
12329,748441,Superdrug Tropical Cocktail Peel Off Face Mask10ml,£0.99,https://www.superdrug.com/skin/face-skin-care/face-masks/superdrug-tropical-cocktail-peel-off-face-mask10ml/p/748441,Superdrug,3 for 2,https://www.superdrug.com/a/87809/3-for-2,free vitamin e sheet mask when you spend 15 on any other selected skincare,https://www.superdrug.com/a/87975/free-vitamin-e-sheet-mask-when-you-spend-15-on-any-other-selected-skincare,,,,,,
12330,763088,Superdrug Extra Wide Afro Comb,£1.99,https://www.superdrug.com/hair/hair-brushes-combs/hair-combs/superdrug-extra-wide-afro-comb/p/763088,Superdrug,buy 1 get 2nd 1 2 price,https://www.superdrug.com/a/87621/buy-1-get-2nd-1-2-price,,,,,,,,
12331,769167,Superdrug Chewable Strawberry Gummie Vitamin D X30,£4.49,https://www.superdrug.com/health/vitamins-supplements/vitamin-d/superdrug-chewable-strawberry-gummie-vitamin-d-x30/p/769167,Superdrug,3 for 2 mix and match,https://www.superdrug.com/a/87600/3-for-2-mix-and-match,,,,,,,,
12332,800633,Superdrug Vent Brush in Gold,£6.99,https://www.superdrug.com/hair/hair-brushes/superdrug-vent-brush-in-gold/p/800633,Superdrug,buy 1 get 2nd 1 2 price,https://www.superdrug.com/a/87621/buy-1-get-2nd-1-2-price,,,,,,,,
12333,729266,Superdrug Sensitive Antibacterial Hand Sanitizer Gel 50ml,£1.05,https://www.superdrug.com/skin/hand-care/hand-sanitizer-gels/superdrug-sensitive-antibacterial-hand-sanitizer-gel-50ml/p/729266,Superdrug,3 for 2 t t,https://www.superdrug.com/a/78658/3-for-2-t-t,,,,,,,,
12334,797675,Superdrug Sensitive Antibacterial Hand Sanitiser Gel 250ml,£2.99,https://www.superdrug.com/skin/hand-care/hand-sanitizer-gels/superdrug-sensitive-antibacterial-hand-sanitiser-gel-250ml/p/797675,Superdrug,buy 1 get 1 free on selected superdrug personal wash,https://www.superdrug.com/a/87614/buy-1-get-1-free-on-selected-superdrug-personal-wash,,,,,,,,
12335,785494,Studio London Cuticle Nipper,£3.99,https://www.superdrug.com/make-up-pedicure-set/studio-london-cuticle-nipper/p/785494,Superdrug,buy 1 get 2nd 1 2 price,https://www.superdrug.com/a/87621/buy-1-get-2nd-1-2-price,,,,,,,,
12336,739522,Superdrug S/Rescue Chocolate Orange Self-Heating Face Mask,£0.99,https://www.superdrug.com/skin/face-skin-care/face-masks/superdrug-s/rescue-chocolate-orange-self-heating-face-mask/p/739522,Superdrug,3 for 2,https://www.superdrug.com/a/87809/3-for-2,free vitamin e sheet mask when you spend 15 on any other selected skincare,https://www.superdrug.com/a/87975/free-vitamin-e-sheet-mask-when-you-spend-15-on-any-other-selected-skincare,,,,,,
12337,734702,Superdrug 5 Pack 15 Denier Lycra Tights - Natural M/L,£4.99,https://www.superdrug.com/accessories-and-lifestyle/tights/body-shaper-tights/superdrug-5-pack-15-denier-lycra-tights-natural-m/l/p/734702,Superdrug,buy 1 get 2nd 1 2 price,https://www.superdrug.com/a/87621/buy-1-get-2nd-1-2-price,,,,,,,,
